Date,Open,High,Low,Close,Volume,Adj Close
1986-08-29,736.15,742.66,730.74,736.34,125300000,736.34
1986-08-28,737.06,742.75,730.99,737.24,125100000,737.24
1986-08-27,737.18,744.56,732.02,739.30,143300000,739.30
1986-08-26,726.92,740.95,724.52,737.34,156600000,737.34
1986-08-25,730.40,734.32,719.89,725.21,104400000,725.21
1986-08-22,727.88,734.88,723.43,730.46,118100000,730.46
1986-08-21,729.47,735.16,721.75,728.32,135200000,728.32
1986-08-20,718.30,730.96,714.69,727.63,156600000,727.63
1986-08-19,719.98,725.21,711.52,718.27,109300000,718.27
1986-08-18,717.86,723.74,711.61,720.79,112800000,720.79
1986-08-15,716.03,721.75,709.84,718.42,123500000,718.42
1986-08-14,712.76,720.07,708.78,714.88,123800000,714.88
1986-08-13,706.20,718.02,701.84,712.82,156400000,712.82
1986-08-12,700.82,707.72,693.91,705.79,131700000,705.79
1986-08-11,688.84,701.72,686.01,696.90,125600000,696.90
1986-08-08,689.52,694.28,682.86,687.44,106300000,687.44
1986-08-07,684.42,695.15,681.31,689.43,122400000,689.43
1986-08-06,682.80,689.71,678.35,685.54,127500000,685.54
1986-08-05,687.66,693.47,679.54,685.10,153100000,685.10
1986-08-04,678.98,689.40,670.08,683.14,130000000,683.14
1986-08-01,686.85,692.88,678.26,682.86,114900000,682.86
1986-07-31,688.22,693.82,681.56,686.66,112700000,686.66
1986-07-30,683.74,694.22,674.62,688.18,146700000,688.18
1986-07-29,685.48,691.95,676.92,683.08,115700000,683.08
1986-07-28,696.40,699.88,680.16,685.14,128000000,685.14
1986-07-25,693.26,701.66,688.90,697.36,132000000,697.36
1986-07-24,694.25,698.67,684.54,690.86,134700000,690.86
1986-07-23,695.62,702.15,688.56,695.09,133300000,695.09
1986-07-22,687.62,700.75,683.83,695.15,138500000,695.15
1986-07-21,686.69,693.72,681.71,688.31,106300000,688.31
1986-07-18,687.97,697.46,677.30,688.00,149700000,688.00
1986-07-17,687.38,696.09,681.53,688.59,132400000,688.59
1986-07-16,687.31,695.90,680.06,686.50,160800000,686.50
1986-07-15,695.53,700.91,680.72,684.76,184000000,684.76
1986-07-14,701.75,705.54,692.29,696.68,123200000,696.68
1986-07-11,706.51,711.89,699.32,705.64,124500000,705.64
1986-07-10,705.70,710.77,693.97,706.45,146200000,706.45
1986-07-09,703.46,709.65,695.90,703.46,142900000,703.46
1986-07-08,704.24,708.72,692.20,702.46,174100000,702.46
1986-07-07,725.39,726.76,706.57,710.09,138200000,710.09
1986-07-03,731.05,734.26,722.50,727.91,108300000,727.91
1986-07-02,729.22,735.19,723.71,730.18,150000000,730.18
1986-07-01,726.11,732.83,720.66,728.85,147700000,728.85
1986-06-30,724.33,732.45,719.95,726.98,135100000,726.98
1986-06-27,723.15,728.75,717.33,723.28,123800000,723.28
1986-06-26,722.16,726.45,713.57,719.95,134100000,719.95
1986-06-25,719.39,728.30,715.64,721.23,161800000,721.23
1986-06-24,715.55,725.04,709.71,717.76,140600000,717.76
1986-06-23,715.30,722.55,706.14,714.56,123800000,714.56
1986-06-20,712.07,719.33,706.14,717.61,149100000,717.61
1986-06-19,713.33,719.57,707.65,709.61,129000000,709.61
1986-06-18,715.55,720.13,706.94,715.36,117000000,715.36
1986-06-17,718.71,722.86,709.58,715.15,123100000,715.15
1986-06-16,718.82,723.61,712.15,717.21,112100000,717.21
1986-06-13,708.93,721.34,706.65,717.06,141200000,717.06
1986-06-12,705.99,710.81,699.59,705.74,109100000,705.74
1986-06-11,705.01,710.15,697.94,705.64,127400000,705.64
1986-06-10,703.74,709.25,695.81,703.35,125000000,703.35
1986-06-09,705.28,720.09,702.15,705.28,123300000,705.28
1986-06-06,722.92,727.01,715.62,721.84,110900000,721.84
1986-06-05,717.27,725.02,711.80,723.13,110900000,723.13
1986-06-04,720.85,723.91,709.28,716.73,117000000,716.73
1986-06-03,717.33,722.41,710.84,719.13,114700000,719.13
1986-06-02,721.65,726.61,711.81,717.61,120600000,717.61
1986-05-30,722.60,731.03,715.88,722.69,151200000,722.69
1986-05-29,722.66,729.50,716.18,725.61,135700000,725.61
1986-05-28,719.89,729.27,715.27,723.87,159600000,723.87
1986-05-27,709.79,718.94,705.50,717.12,121200000,717.12
1986-05-23,703.46,713.10,699.81,706.71,130200000,706.71
1986-05-22,691.48,704.51,688.74,701.75,144900000,701.75
1986-05-21,693.22,698.09,686.26,689.77,117100000,689.77
1986-05-20,684.29,695.41,681.18,693.50,113000000,693.50
1986-05-19,685.20,688.74,679.07,684.03,85840000,684.03
1986-05-16,688.00,690.39,679.96,684.18,113500000,684.18
1986-05-15,698.47,700.92,685.57,689.43,131600000,689.43
1986-05-14,694.27,702.86,688.31,699.66,132100000,699.66
1986-05-13,695.04,700.78,687.26,692.88,119200000,692.88
1986-05-12,694.79,701.06,689.00,694.10,125400000,694.10
1986-05-09,692.25,699.63,686.43,695.81,137400000,695.81
1986-05-08,692.28,699.26,687.60,694.36,136000000,694.36
1986-05-07,694.19,697.27,683.21,690.85,129900000,690.85
1986-05-06,700.32,702.52,691.08,696.30,121200000,696.30
1986-05-05,691.85,701.20,689.43,698.21,102400000,698.21
1986-05-02,693.79,699.46,685.89,691.25,126300000,691.25
1986-05-01,691.88,699.18,685.38,692.28,146500000,692.28
1986-04-30,707.63,710.02,690.56,693.70,147500000,693.70
1986-04-29,717.35,720.74,701.54,708.54,148800000,708.54
1986-04-28,713.41,720.57,706.29,716.09,123900000,716.09
1986-04-25,713.98,719.08,705.64,713.84,142300000,713.84
1986-04-24,714.01,720.48,708.77,713.16,146600000,713.16
1986-04-23,712.82,720.00,704.81,713.64,149700000,713.64
1986-04-22,725.32,728.86,709.23,715.72,161500000,715.72
1986-04-21,718.46,727.80,713.27,724.19,136100000,724.19
1986-04-18,721.62,727.80,713.24,718.14,153600000,718.14
1986-04-17,720.11,728.91,713.30,723.16,161400000,723.16
1986-04-16,709.45,724.30,705.69,719.74,173800000,719.74
1986-04-15,701.08,709.34,696.52,704.50,123700000,704.50
1986-04-14,698.83,706.06,694.50,702.99,106700000,702.99
1986-04-11,701.96,707.03,692.73,698.46,139400000,698.46
1986-04-10,699.19,705.50,691.82,700.14,184800000,700.14
1986-04-09,698.80,706.67,687.64,696.04,156300000,696.04
1986-04-08,686.19,697.99,681.36,693.81,146300000,693.81
1986-04-07,681.17,687.58,672.49,682.37,129800000,682.37
1986-04-04,696.07,699.61,680.05,684.04,147300000,684.04
1986-04-03,708.09,712.81,692.30,696.93,148200000,696.93
1986-04-02,703.88,710.83,696.54,707.48,145300000,707.48
1986-04-01,718.97,722.18,701.65,706.17,167400000,706.17
1986-03-31,717.69,726.81,710.66,718.16,134400000,718.16
1986-03-27,714.45,725.86,709.91,717.13,178100000,717.13
1986-03-26,700.86,713.36,697.68,710.65,161500000,710.65
1986-03-25,698.97,705.11,692.41,699.36,139300000,699.36
1986-03-24,700.08,706.61,692.38,701.26,143800000,701.26
1986-03-21,707.34,713.48,692.83,695.59,199100000,695.59
1986-03-20,701.74,711.86,697.24,705.61,148000000,705.61
1986-03-19,703.46,707.65,694.95,700.53,150000000,700.53
1986-03-18,695.73,707.67,691.71,701.14,148000000,701.14
1986-03-17,701.12,705.16,692.13,698.49,137500000,698.49
1986-03-14,697.07,709.93,690.40,706.50,181900000,706.50
1986-03-13,689.98,701.42,686.33,695.31,171500000,695.31
1986-03-12,692.47,702.40,686.38,692.61,210300000,692.61
1986-03-11,679.91,694.00,675.36,690.82,187300000,690.82
1986-03-10,674.39,681.81,670.17,676.67,129900000,676.67
1986-03-07,673.35,680.69,667.83,675.03,163200000,675.03
1986-03-06,674.39,680.22,667.86,673.94,159000000,673.94
1986-03-05,670.34,675.61,662.30,670.98,154600000,670.98
1986-03-04,675.92,684.43,668.28,672.21,174500000,672.21
1986-03-03,678.25,682.60,668.98,675.18,142700000,675.18
1986-02-28,683.87,688.59,671.71,679.61,191700000,679.61
1986-02-27,675.00,685.33,668.74,680.31,181700000,680.31
1986-02-26,672.11,679.45,666.59,673.19,158000000,673.19
1986-02-25,675.16,679.80,665.48,672.44,148000000,672.44
1986-02-24,675.46,682.15,669.31,676.62,144700000,676.62
1986-02-21,672.49,680.91,668.02,678.02,177600000,678.02
1986-02-20,662.54,671.36,658.14,670.09,139700000,670.09
1986-02-19,667.50,674.11,659.98,664.19,152000000,664.19
1986-02-18,661.62,671.87,657.07,669.44,160200000,669.44
1986-02-14,656.04,664.29,651.35,662.03,155600000,662.03
1986-02-13,652.18,659.03,646.28,655.56,136500000,655.56
1986-02-12,649.60,655.15,644.66,651.24,136400000,651.24
1986-02-11,650.22,655.26,645.04,649.33,141300000,649.33
1986-02-10,645.42,653.64,641.64,650.67,129900000,650.67
1986-02-07,637.54,649.00,631.55,645.55,144400000,645.55
1986-02-06,638.81,646.33,635.09,640.88,146100000,640.88
1986-02-05,638.00,642.04,631.58,638.27,134300000,638.27
1986-02-04,641.29,646.98,631.42,639.02,175700000,639.02
1986-02-03,632.36,643.07,629.13,640.40,145300000,640.40
1986-01-31,624.70,637.11,622.90,632.50,143500000,632.50
1986-01-30,629.69,634.57,622.55,625.70,125300000,625.70
1986-01-29,629.77,638.73,625.62,630.10,193800000,630.10
1986-01-28,622.68,631.28,618.18,628.94,145700000,628.94
1986-01-27,620.25,627.62,615.29,621.90,122900000,621.90
1986-01-24,610.11,620.42,605.96,617.91,128900000,617.91
1986-01-23,603.29,611.49,599.68,608.25,130300000,608.25
1986-01-22,607.96,613.13,601.11,604.18,131200000,604.18
1986-01-21,613.78,616.83,603.78,608.60,128300000,608.60
1986-01-20,612.68,615.64,607.09,612.84,85340000,612.84
1986-01-17,616.10,621.44,608.39,615.02,132100000,615.02
1986-01-16,610.09,618.23,604.56,615.70,130500000,615.70
1986-01-15,605.69,611.81,603.02,608.90,122400000,608.90
1986-01-14,607.36,610.19,600.94,605.34,113900000,605.34
1986-01-13,602.21,609.01,597.79,605.50,108700000,605.50
1986-01-10,604.95,610.84,597.17,602.83,122800000,602.83
1986-01-09,603.43,609.68,594.34,603.56,176500000,603.56
1986-01-08,624.68,628.61,605.26,608.44,180300000,608.44
1986-01-07,616.56,626.32,613.38,622.92,153000000,622.92
1986-01-06,616.77,619.61,610.49,614.91,99610000,614.91
1986-01-03,613.86,620.47,610.41,616.50,105000000,616.50
1986-01-02,616.43,619.53,607.82,613.86,98960000,613.86
1985-12-31,616.86,622.38,611.00,616.53,112700000,616.53
1985-12-30,615.03,619.42,610.01,616.40,91970000,616.40
1985-12-27,609.07,616.65,607.73,614.20,81560000,614.20
1985-12-26,606.60,610.92,603.80,608.37,62050000,608.37
1985-12-24,608.56,610.76,601.74,606.01,78300000,606.01
1985-12-23,614.66,617.59,605.55,610.04,107900000,610.04
1985-12-20,617.18,623.44,611.38,616.35,170300000,616.35
1985-12-19,615.87,621.64,610.31,616.16,130200000,616.16
1985-12-18,617.24,624.14,611.57,616.67,137900000,616.67
1985-12-17,620.67,625.99,612.99,617.67,155200000,617.67
1985-12-16,615.11,626.05,610.68,619.41,176000000,619.41
1985-12-13,606.09,618.39,602.11,613.91,177900000,613.91
1985-12-12,606.41,610.74,598.81,604.53,170500000,604.53
1985-12-11,600.02,609.53,596.63,605.98,178500000,605.98
1985-12-10,599.48,605.52,593.86,599.77,156500000,599.77
1985-12-09,594.21,602.08,591.20,598.19,144000000,598.19
1985-12-06,593.19,597.25,587.15,591.96,125500000,591.96
1985-12-05,598.83,604.64,592.95,595.83,181000000,595.83
1985-12-04,587.34,598.70,585.03,597.36,153200000,597.36
1985-12-03,584.14,589.19,581.88,586.15,109700000,586.15
1985-12-02,588.65,591.26,581.83,584.97,103500000,584.97
1985-11-29,590.37,594.16,584.60,589.22,84060000,589.22
1985-11-27,583.55,591.93,580.49,588.63,143700000,588.63
1985-11-26,582.90,587.77,578.87,582.85,123100000,582.85
1985-11-25,585.75,587.87,579.81,583.06,91710000,583.06
1985-11-22,586.88,591.69,582.53,586.80,133800000,586.80
1985-11-21,582.21,590.86,577.80,587.58,150300000,587.58
1985-11-20,580.70,585.08,576.54,580.70,105100000,580.70
1985-11-19,581.94,585.56,576.62,580.51,126100000,580.51
1985-11-18,579.17,583.79,574.15,580.41,108400000,580.41
1985-11-15,581.05,586.07,576.21,580.22,130200000,580.22
1985-11-14,576.27,584.52,573.74,582.39,124900000,582.39
1985-11-13,578.95,581.59,573.53,576.86,109700000,576.86
1985-11-12,578.26,584.62,573.39,579.44,170800000,579.44
1985-11-11,569.82,579.22,566.95,577.83,126500000,577.83
1985-11-08,566.60,572.16,563.24,569.44,115000000,569.44
1985-11-07,566.81,571.06,562.84,567.03,119000000,567.03
1985-11-06,566.11,571.35,561.39,567.62,129500000,567.62
1985-11-05,561.06,567.46,558.48,565.20,119200000,565.20
1985-11-04,562.46,566.68,557.65,562.16,104900000,562.16
1985-11-01,556.23,565.04,554.10,563.19,129400000,563.19
1985-10-31,557.89,561.22,552.25,556.66,121500000,556.66
1985-10-30,555.45,561.17,551.26,557.87,120400000,557.87
1985-10-29,550.52,557.49,547.82,553.76,110600000,553.76
1985-10-28,548.80,552.86,545.04,550.10,97880000,550.10
1985-10-25,552.19,554.74,547.40,550.13,101800000,550.13
1985-10-24,554.42,558.15,549.49,552.78,123100000,552.78
1985-10-23,553.28,557.15,549.49,557.12,121700000,557.12
1985-10-22,551.61,557.02,548.75,553.33,111300000,553.33
1985-10-21,552.59,556.35,548.93,551.88,95680000,551.88
1985-10-18,553.25,558.47,549.20,553.04,107100000,553.04
1985-10-17,553.25,557.52,548.80,553.17,140500000,553.17
1985-10-16,548.17,555.32,545.41,553.47,117400000,553.47
1985-10-15,550.60,553.60,544.83,547.88,110400000,547.88
1985-10-14,543.34,550.82,541.83,549.70,78540000,549.70
1985-10-11,539.19,545.33,537.07,543.11,96370000,543.11
1985-10-10,538.42,541.81,534.92,539.03,90910000,539.03
1985-10-09,538.02,543.03,535.69,538.87,99140000,538.87
1985-10-08,538.13,541.89,534.12,537.91,97170000,537.91
1985-10-07,537.95,543.48,534.68,538.26,95550000,538.26
1985-10-04,541.38,543.77,536.51,540.96,101200000,540.96
1985-10-03,541.30,546.76,537.14,541.91,127500000,541.91
1985-10-02,544.17,549.28,537.57,541.41,147300000,541.41
1985-10-01,537.07,545.57,534.34,543.74,130200000,543.74
1985-09-30,536.99,540.46,531.69,536.91,103600000,536.91
1985-09-26,533.47,538.66,529.06,535.63,106100000,535.63
1985-09-25,538.92,541.33,532.08,534.60,92120000,534.60
1985-09-24,539.08,544.78,533.01,538.50,97870000,538.50
1985-09-23,537.86,543.40,534.55,539.61,104800000,539.61
1985-09-20,536.99,540.38,530.73,532.93,101400000,532.93
1985-09-19,533.20,539.29,530.55,536.56,100300000,536.56
1985-09-18,531.08,536.72,527.26,533.54,105700000,533.54
1985-09-17,537.81,540.03,529.04,532.38,111900000,532.38
1985-09-16,537.30,541.04,534.63,538.28,66700000,538.28
1985-09-13,539.95,543.00,532.01,537.20,111400000,537.20
1985-09-12,542.71,546.18,537.33,539.42,107100000,539.42
1985-09-11,548.17,550.23,541.73,543.74,100400000,543.74
1985-09-10,552.25,555.88,546.13,549.17,104700000,549.17
1985-09-09,551.24,556.11,547.61,552.59,89850000,552.59
1985-09-06,548.51,554.21,546.84,551.53,95040000,551.53
1985-09-05,549.15,551.77,545.04,548.17,94480000,548.17
1985-09-04,551.53,554.07,546.68,549.84,85510000,549.84
1985-09-03,553.70,555.53,548.75,551.88,81190000,551.88
1985-08-30,555.11,558.23,550.18,554.37,81620000,554.37
1985-08-29,553.36,557.20,550.34,554.90,85660000,554.90
1985-08-28,551.08,555.53,547.80,553.09,88530000,553.09
1985-08-27,551.00,554.45,547.80,551.13,82140000,551.13
1985-08-26,548.88,552.83,546.10,550.18,70290000,550.18
1985-08-23,548.67,552.01,545.84,549.54,75270000,549.54
1985-08-22,554.63,556.78,547.27,549.33,90600000,549.33
1985-08-21,551.00,556.17,548.43,554.39,94880000,554.39
1985-08-20,545.04,550.76,543.24,548.91,91230000,548.91
1985-08-19,543.13,546.82,540.99,543.87,67930000,543.87
1985-08-16,542.92,546.84,539.90,542.66,87910000,542.66
1985-08-15,545.17,548.22,540.51,544.83,86100000,544.83
1985-08-14,545.12,548.46,541.94,544.80,85780000,544.80
1985-08-13,543.72,548.33,539.11,543.87,80300000,543.87
1985-08-12,545.60,548.14,541.36,543.77,77340000,543.77
1985-08-09,549.25,550.92,544.38,546.42,81750000,546.42
1985-08-08,545.89,551.43,543.16,549.12,102900000,549.12
1985-08-07,545.49,549.23,542.05,546.10,100000000,546.10
1985-08-06,555.72,558.34,546.26,547.45,104000000,547.45
1985-08-05,557.55,559.45,551.72,556.06,79610000,556.06
1985-08-02,560.25,562.90,556.33,559.40,87860000,559.40
1985-08-01,558.21,563.40,554.95,560.67,121500000,560.67
1985-07-31,554.68,560.41,551.72,556.70,124200000,556.70
1985-07-30,550.84,556.25,548.38,553.78,102300000,553.78
1985-07-29,556.94,558.55,549.52,551.96,95960000,551.96
1985-07-26,556.57,561.76,553.20,558.10,107000000,558.10
1985-07-25,556.41,561.25,551.21,557.17,123300000,557.17
1985-07-24,558.92,562.21,551.37,556.54,128600000,556.54
1985-07-23,564.73,570.34,555.98,560.09,143600000,560.09
1985-07-22,564.12,567.27,560.14,565.07,93540000,565.07
1985-07-19,562.87,568.01,560.30,566.08,114800000,566.08
1985-07-18,564.91,569.20,560.30,563.40,131400000,563.40
1985-07-17,567.67,571.67,562.74,567.22,159900000,567.22
1985-07-16,559.27,566.47,556.54,564.22,132500000,564.22
1985-07-15,557.76,563.88,554.79,559.03,103900000,559.03
1985-07-12,556.09,562.63,552.51,559.61,120300000,559.61
1985-07-11,553.39,558.76,550.87,556.33,122800000,556.33
1985-07-10,549.73,555.32,547.24,553.23,108200000,553.23
1985-07-09,551.85,555.56,546.97,550.13,99060000,550.13
1985-07-08,554.29,556.86,549.52,553.60,83670000,553.60
1985-07-05,552.19,557.73,550.87,555.24,62450000,555.24
1985-07-03,553.23,555.90,548.80,551.93,98410000,551.93
1985-07-02,553.73,557.76,550.71,553.57,111100000,553.57
1985-07-01,551.05,555.98,546.68,553.97,96080000,553.97
1985-06-28,550.84,554.34,546.60,551.37,105200000,551.37
1985-06-27,547.35,553.17,544.56,550.37,106700000,550.37
1985-06-26,545.80,549.97,540.91,546.36,94130000,546.36
1985-06-25,544.14,551.29,540.80,545.28,115700000,545.28
1985-06-24,542.66,546.55,538.79,544.03,96040000,544.03
1985-06-21,536.11,547.45,534.26,546.52,125400000,546.52
1985-06-20,536.14,539.61,531.79,536.62,87500000,536.62
1985-06-19,539.66,542.55,534.87,536.59,108300000,536.59
1985-06-18,537.09,542.89,534.36,539.69,106900000,539.69
1985-06-17,536.56,539.66,532.51,536.96,82170000,536.96
1985-06-14,534.47,539.05,531.13,536.93,93090000,536.93
1985-06-13,537.25,539.87,529.22,531.85,107000000,531.85
1985-06-12,542.15,544.72,536.51,538.97,97700000,538.97
1985-06-11,544.59,547.19,540.01,542.79,102100000,542.79
1985-06-10,542.89,547.04,537.83,544.40,87940000,544.40
1985-06-07,548.59,550.16,542.02,544.03,99630000,544.03
1985-06-06,543.95,549.90,540.86,548.12,117200000,548.12
1985-06-05,545.10,549.76,541.57,545.26,143900000,545.26
1985-06-04,541.18,545.92,538.35,543.35,115400000,543.35
1985-06-03,544.35,547.04,537.83,541.13,125000000,541.13
1985-05-31,534.45,543.90,532.33,541.57,134100000,541.57
1985-05-30,535.09,538.74,530.40,535.09,108300000,535.09
1985-05-29,533.53,536.55,529.80,534.47,96540000,534.47
1985-05-28,534.47,537.99,529.77,533.74,90600000,533.74
1985-05-24,529.95,535.46,528.05,533.55,85970000,533.55
1985-05-23,531.93,534.70,527.32,530.32,101000000,530.32
1985-05-22,534.15,535.93,528.75,532.87,101400000,532.87
1985-05-21,535.25,539.37,530.79,535.85,130200000,535.85
1985-05-20,534.31,539.42,530.42,535.48,146300000,535.48
1985-05-17,525.44,533.67,523.14,529.89,124600000,529.89
1985-05-16,522.77,528.57,520.21,525.54,99420000,525.54
1985-05-15,520.70,525.75,517.62,521.66,106100000,521.66
1985-05-14,524.87,527.82,518.66,520.99,97360000,520.99
1985-05-13,524.46,527.12,520.39,523.86,85830000,523.86
1985-05-10,520.45,526.86,517.39,523.45,140300000,523.45
1985-05-09,512.24,518.97,509.86,516.90,111000000,516.90
1985-05-08,509.78,515.27,505.95,511.54,101300000,511.54
1985-05-07,508.05,513.61,505.98,510.71,100200000,510.71
1985-05-06,507.12,511.54,504.66,508.18,85650000,508.18
1985-05-03,504.40,510.07,501.71,507.12,94870000,507.12
1985-05-02,502.67,507.38,498.86,503.70,107700000,503.70
1985-05-01,506.39,509.42,500.31,501.79,101600000,501.79
1985-04-30,506.94,510.53,501.68,506.47,111800000,506.47
1985-04-29,512.97,515.61,506.57,508.20,88860000,508.20
1985-04-26,518.12,519.88,511.93,513.98,86570000,513.98
1985-04-25,514.36,520.08,512.16,517.83,108600000,517.83
1985-04-24,515.30,518.58,511.13,515.01,99600000,515.01
1985-04-23,510.71,517.26,508.49,515.37,108900000,515.37
1985-04-22,512.58,514.62,507.63,511.15,79930000,511.15
1985-04-19,512.60,515.37,508.67,511.88,81110000,511.88
1985-04-18,517.96,519.54,510.84,513.02,100600000,513.02
1985-04-17,515.73,518.66,511.93,515.63,96020000,515.63
1985-04-16,516.15,519.49,511.00,515.97,98480000,515.97
1985-04-15,514.62,518.50,512.16,515.86,80660000,515.86
1985-04-12,514.83,517.70,511.67,515.11,86220000,515.11
1985-04-11,514.08,518.37,511.37,514.67,108400000,514.67
1985-04-10,510.64,515.89,508.64,512.09,108200000,512.09
1985-04-09,508.31,512.66,506.00,509.34,83980000,509.34
1985-04-08,511.36,514.47,505.62,508.80,79960000,508.80
1985-04-04,510.22,513.28,506.50,510.79,86910000,510.79
1985-04-03,514.31,515.99,507.79,510.90,95480000,510.90
1985-04-02,517.34,520.68,512.19,514.67,101700000,514.67
1985-04-01,514.75,519.25,511.70,516.90,89900000,516.90
1985-03-29,512.68,517.70,509.45,515.11,101400000,515.11
1985-03-28,513.61,518.32,510.09,512.86,99780000,512.86
1985-03-27,510.14,515.40,508.28,512.97,101000000,512.97
1985-03-26,508.54,513.38,506.19,510.25,89930000,510.25
1985-03-25,509.65,512.71,505.77,509.16,74040000,509.16
1985-03-22,513.46,515.84,508.57,511.41,99250000,511.41
1985-03-21,511.44,516.87,508.51,512.55,95930000,512.55
1985-03-20,514.49,516.80,509.08,511.85,107500000,511.85
1985-03-19,505.95,515.66,503.49,513.95,119200000,513.95
1985-03-18,508.41,511.90,503.03,506.16,94020000,506.16
1985-03-15,511.39,514.65,505.59,507.27,105200000,507.27
1985-03-14,511.57,515.66,508.95,511.54,103400000,511.54
1985-03-13,516.25,519.49,510.61,512.86,101700000,512.86
1985-03-12,514.18,519.54,512.29,516.64,92840000,516.64
1985-03-11,515.61,518.74,511.59,514.80,84110000,514.80
1985-03-08,517.99,520.70,513.79,515.97,96390000,515.97
1985-03-07,519.23,522.10,514.65,517.34,112100000,517.34
1985-03-06,524.51,527.23,518.27,520.39,116900000,520.39
1985-03-05,524.48,528.08,520.52,524.43,116400000,524.43
1985-03-04,528.26,530.67,521.27,524.22,102100000,524.22
1985-03-01,523.45,532.56,521.40,528.11,139900000,528.11
1985-02-28,521.53,526.01,518.17,523.47,100700000,523.47
1985-02-27,523.52,527.90,519.33,522.59,107700000,522.59
1985-02-26,519.44,526.81,517.39,523.86,114200000,523.86
1985-02-25,518.32,522.72,514.88,520.19,89740000,520.19
1985-02-22,521.61,524.97,518.01,520.65,93680000,520.65
1985-02-21,523.60,526.22,519.18,522.13,104000000,522.13
1985-02-20,523.08,529.61,519.95,524.74,118200000,524.74
1985-02-19,522.98,526.37,520.45,523.78,90400000,523.78
1985-02-15,525.28,528.86,520.60,523.65,106500000,523.65
1985-02-14,530.05,533.10,523.37,525.41,139700000,525.41
1985-02-13,521.09,531.73,519.44,528.78,142500000,528.78
1985-02-12,518.14,523.76,515.94,520.89,111100000,520.89
1985-02-11,524.48,526.06,516.54,519.62,104000000,519.62
1985-02-08,524.59,528.47,521.30,525.70,116500000,525.70
1985-02-07,521.33,527.77,519.00,524.79,151700000,524.79
1985-02-06,523.08,527.02,516.93,520.06,141000000,520.06
1985-02-05,524.22,528.57,519.18,523.19,143900000,523.19
1985-02-04,515.11,524.22,513.35,522.62,113700000,522.62
1985-02-01,516.61,520.52,513.28,517.03,105400000,517.03
1985-01-31,518.25,522.23,512.68,518.89,132500000,518.89
1985-01-30,523.94,527.36,516.87,520.78,170000000,520.78
1985-01-29,515.89,523.06,511.23,521.69,115700000,521.69
1985-01-28,515.61,521.20,510.97,516.28,128400000,516.28
1985-01-25,513.41,519.20,510.09,515.66,122400000,515.66
1985-01-24,516.43,520.86,510.92,513.69,160700000,513.69
1985-01-23,508.80,516.74,506.00,514.93,144400000,514.93
1985-01-22,511.83,515.45,505.75,508.64,174800000,508.64
1985-01-21,497.75,511.18,496.45,508.85,146800000,508.85
1985-01-18,498.76,502.30,493.43,497.15,104700000,497.15
1985-01-17,500.62,502.87,494.57,499.43,113600000,499.43
1985-01-16,501.76,506.75,497.88,502.54,135500000,502.54
1985-01-15,502.98,506.94,497.96,501.66,155300000,501.66
1985-01-14,492.60,502.80,490.79,501.58,124900000,501.58
1985-01-11,494.02,497.49,489.78,493.61,107600000,493.61
1985-01-10,486.70,495.96,483.83,494.33,124700000,494.33
1985-01-09,484.19,490.68,482.56,488.07,99230000,488.07
1985-01-08,483.49,487.06,480.31,483.51,92110000,483.51
1985-01-07,482.38,487.09,479.68,483.51,86190000,483.51
1985-01-04,481.73,484.21,478.03,480.93,77480000,480.93
1985-01-03,483.83,489.31,480.41,483.02,88880000,483.02
1985-01-02,489.26,490.55,482.89,484.96,67820000,484.96
1984-12-31,486.83,492.03,484.01,489.86,80260000,489.86
1984-12-28,485.22,488.74,482.74,486.46,77070000,486.46
1984-12-27,486.75,489.13,483.31,485.25,70100000,485.25
1984-12-26,487.29,489.26,484.29,486.93,46700000,486.93
1984-12-24,484.68,489.57,483.36,487.63,55550000,487.63
1984-12-21,485.40,488.74,478.42,483.72,101200000,483.72
1984-12-20,485.04,492.44,483.62,485.79,93220000,485.79
1984-12-19,489.52,494.67,485.12,488.22,139600000,488.22
1984-12-18,479.63,490.40,477.77,489.16,169000000,489.16
1984-12-17,473.60,477.33,470.16,475.54,89490000,475.54
1984-12-14,469.88,477.64,468.32,473.60,95060000,473.60
1984-12-13,471.95,475.41,467.86,470.42,80850000,470.42
1984-12-12,472.20,475.60,469.54,472.54,78710000,472.54
1984-12-11,471.07,474.69,459.30,472.10,80240000,472.10
1984-12-10,466.38,472.90,464.47,470.52,81140000,470.52
1984-12-07,469.59,473.03,465.99,467.78,81000000,467.78
1984-12-06,467.44,472.96,465.14,469.64,96560000,469.64
1984-12-05,473.84,475.26,467.49,469.28,88700000,469.28
1984-12-04,472.96,477.07,470.81,473.99,81250000,473.99
1984-12-03,473.68,476.40,468.35,472.36,95300000,472.36
1984-11-30,474.22,477.61,470.57,474.20,77580000,474.20
1984-11-29,478.08,480.56,473.11,475.52,75860000,475.52
1984-11-28,484.37,487.03,478.11,479.45,86300000,479.45
1984-11-27,481.06,487.27,478.26,484.47,95470000,484.47
1984-11-26,484.06,486.05,479.09,481.42,76520000,481.42
1984-11-23,478.75,485.66,477.46,484.11,73910000,484.11
1984-11-21,473.84,478.42,470.13,476.48,81620000,476.48
1984-11-20,472.27,476.71,469.70,474.04,83240000,474.04
1984-11-19,471.94,474.81,468.42,470.55,69730000,470.55
1984-11-16,472.07,481.13,470.47,471.65,83140000,471.65
